user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration_minute,avg_page_clicks,total_trips,conversion_rate,weekend_trip_proportion,cancellation_proportion,avg_booking_departure_gap_days_flights,avg_booking_departure_gap_days_hotels,total_flights_booked,round_trips_proportion,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,avg_flight_seats,avg_checked_bags,avg_distance_flown_km,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day
534742,2023-01-16,70,F,FALSE,FALSE,usa,dallas,8,1,13.88,2,0.25,0,0,3.99,13.04,1,1,354.66,0.2,0.13,1,0,1975.84,2,117.5,0.2,0.13,1,2
534747,2023-01-16,36,F,FALSE,FALSE,usa,san jose,9,1.89,18.33,4,0.44,0.25,0,6.89,6.75,3,1,388.26,0.16,0.44,1,0.33,2249.61,4,85,,0,1.25,2
534782,2023-01-16,25,F,FALSE,FALSE,usa,kansas city,8,1,12.25,4,0.5,0,0,6.24,6.35,2,1,306.11,0.13,0.25,1,1,1681.98,4,301.25,,0,1,5.5
534793,2023-01-16,17,F,FALSE,TRUE,canada,edmonton,8,0.88,10.25,1,0.13,0,0,5.21,5.46,1,1,549.37,,0,1,0,3223.5,1,163,0.05,0.13,1,1
534798,2023-01-16,28,F,FALSE,FALSE,usa,lubbock,8,1.63,16.5,3,0.38,0.33,0,8.04,8.21,3,1,273.87,0.15,0.25,1,0,1564.27,3,98,0.1,0.13,1,1
534825,2023-01-16,28,F,FALSE,TRUE,canada,toronto,8,1.25,15,1,0.13,0,0,6.7,,1,1,97.51,0.1,0.13,1,0,583.87,0,,0.13,0.25,,
534840,2023-01-16,45,F,FALSE,FALSE,usa,indianapolis,9,1.78,17.78,4,0.44,0.25,0,10.57,9,4,1,250.39,0.18,0.22,1.25,0,963.88,3,191.67,0.1,0.22,1.33,1.67
534842,2023-01-16,45,F,TRUE,FALSE,usa,tulsa,8,1.13,13.5,2,0.25,0,0,9.07,9.22,2,0,123.04,0.22,0.63,1,0,1324.21,2,160.5,0.2,0.13,1,0.5
534858,2023-01-16,53,F,TRUE,TRUE,usa,new york,8,3.4,71.7,4,0.5,0,0.25,7.07,7.22,4,1,230.49,0.1,0.4,1,0.43,1289.48,4,255.57,,0.2,1,2.57
534895,2023-01-16,32,M,FALSE,TRUE,canada,winnipeg,8,1.63,16.75,2,0.25,0,0,7.62,7.81,2,1,362.52,0.13,0.38,1,0.5,2183.31,2,149.5,,0,1,2
534903,2023-01-16,50,F,FALSE,TRUE,usa,nashville,9,1.33,14.56,3,0.33,0,0,7.62,7.78,3,0.67,507.03,0.15,0.11,2.33,0.67,1573.02,3,203.33,0.1,0.11,2.33,2
534939,2023-01-16,43,F,FALSE,FALSE,usa,washington,8,1.38,13.5,3,0.38,0,0,8.03,8.26,2,1,667.24,0.22,0.25,1,0,3570.52,3,223.33,0.08,0.25,1,5.67
534948,2023-01-16,39,F,TRUE,FALSE,usa,colorado springs,8,1.25,13.25,4,0.5,0,0,5.23,4.03,1,1,911.86,0.15,0.13,2,1,2589.01,4,110.25,0.1,0.13,1.5,5.75
534957,2023-01-16,49,F,TRUE,FALSE,canada,calgary,8,1.38,15.75,4,0.5,0.25,0,7.34,7.83,4,1,439.39,,0,1.25,0,2050.99,2,151.5,0.1,0.13,1,1
534971,2023-01-16,32,F,FALSE,FALSE,canada,toronto,8,1.88,18.63,2,0.25,0,0,5.27,5.41,2,1,172.26,0.25,0.13,1,0.5,1008.91,2,106.5,0.05,0.13,1,1
534986,2023-01-16,60,M,FALSE,FALSE,usa,oakland,8,2.88,27.25,4,0.5,0,0,9.05,9.29,4,1,688.96,0.25,0.13,1.25,0.75,2775.79,4,114.25,0.13,0.25,1.25,5
535003,2023-01-16,57,F,TRUE,FALSE,usa,brownsville,9,0.56,9.78,0,0,0,,,,0,0,,0.07,0.33,,,,0,,,0,,
535007,2023-01-16,42,F,FALSE,FALSE,canada,toronto,8,6.9,44.8,6,0.75,0,0.17,8.67,8.83,6,1,319.42,,0.2,1.44,0.11,1547.77,6,283,0.1,0.4,1.44,3.33
535024,2023-01-16,36,F,FALSE,FALSE,usa,san antonio,8,3.7,73,3,0.38,0,0.33,11.29,11.52,3,1,980.49,0.2,0.3,2.33,1,2688.15,3,122.67,,0.2,2.33,2.17
535035,2023-01-16,51,F,FALSE,TRUE,usa,new york,8,2.63,25.25,4,0.5,0,0,8.3,7.05,3,1,464.94,0.1,0.13,1.67,0.33,2137.65,4,149.75,0.08,0.25,1.75,7
535047,2023-01-16,45,F,FALSE,TRUE,usa,rochester,8,1.88,18.25,4,0.5,0,0,10.83,10.99,4,1,380.09,,0,1.25,0.5,1504.63,4,138.25,0.1,0.13,1.25,3.25
535051,2023-01-16,48,F,TRUE,FALSE,usa,new york,8,1.75,19.63,4,0.5,0.25,0,5.54,5.08,3,1,434.16,0.3,0.13,1,0.33,2589.9,4,141.25,0.08,0.25,1,4.75
535060,2023-01-16,34,F,FALSE,FALSE,usa,los angeles,8,2.5,24.13,4,0.5,0,0,7.25,7.44,4,0.75,304.12,0.13,0.25,1,0.5,1992.25,4,258.75,,0,1,0.25
535063,2023-01-16,37,F,FALSE,FALSE,usa,los angeles,9,1.89,19.67,4,0.44,0.25,0,6.18,6.08,3,1,657.65,0.15,0.11,1.33,0.67,3138.02,4,122.75,0.08,0.33,1.25,2.75
535081,2023-01-16,38,F,TRUE,FALSE,usa,knoxville,8,1.38,14.5,4,0.5,0,0,6.94,7.28,2,1,204.13,0.15,0.13,1,1,1130.81,4,152.5,0.05,0.25,1.5,4.5
535099,2023-01-16,36,M,FALSE,FALSE,usa,buffalo,8,2.38,22.63,5,0.63,0,0,8.17,8.36,5,1,352.26,,0,1,1.2,2034.2,5,271.2,,0,1,2.6
535135,2023-01-17,47,F,TRUE,FALSE,canada,winnipeg,8,1.38,16.75,4,0.5,0,0,7.86,10.9,3,1,236.33,0.13,0.38,1,0.33,1242.26,4,250,0.05,0.13,1,4.75
535136,2023-01-17,26,M,FALSE,FALSE,usa,new york,8,2.25,23.13,3,0.38,0,0,7.47,7.65,3,1,335.25,0.1,0.25,1,0.33,1878.9,3,152.67,0.08,0.25,1,2.67
535149,2023-01-17,55,F,FALSE,TRUE,usa,baton rouge,8,1.38,15,1,0.13,0,0,6.15,6.3,1,1,272.85,0.08,0.25,1,2,1446.65,1,122,0.1,0.25,1,2
535155,2023-01-17,53,F,TRUE,FALSE,usa,nashville,8,0.88,10.25,1,0.13,1,0,4.39,4.64,1,1,595.66,0.05,0.13,1,1,3113.35,1,144,,0,1,0
535177,2023-01-17,38,F,FALSE,FALSE,canada,toronto,8,1.88,19,2,0.25,0,0,7.83,8.01,2,1,512.77,0.3,0.13,1.5,1,1782.47,2,222.5,0.12,0.38,1.5,4
535189,2023-01-17,48,M,TRUE,TRUE,usa,memphis,8,1.13,12.88,2,0.25,0,0,6.98,7.11,2,1,276.91,0.15,0.13,1.5,0.5,1041.48,2,176.5,0.1,0.13,1.5,0.5
535229,2023-01-17,40,M,FALSE,FALSE,usa,new york,8,2.63,23.5,3,0.38,0,0,9.45,9.62,3,1,297.72,0.12,0.38,1,0,1669.02,3,182.67,0.08,0.25,1,4.33
535266,2023-01-17,44,F,TRUE,TRUE,canada,edmonton,9,0.89,11,2,0.22,0,0,308.51,9.62,1,1,8945.15,,0,4,3,13092.31,1,298,0.1,0.22,1,4
535311,2023-01-17,41,F,TRUE,TRUE,usa,houston,9,1.11,13.11,2,0.22,0,0,6.2,3.79,2,1,376.59,,0,1,0,2064.83,1,247,0.12,0.33,1,9
535341,2023-01-17,46,F,TRUE,FALSE,usa,tulsa,9,1.89,19.33,3,0.33,0,0,8.49,8.64,3,1,313.77,,0,1.67,0,1212.9,3,95.33,0.25,0.11,1.67,5.33
535365,2023-01-17,29,F,FALSE,TRUE,usa,los angeles,8,1.5,15.5,2,0.25,0,0,10.15,10.26,2,1,123.98,0.1,0.13,1,0.5,644.64,2,99,,0,1,3
535398,2023-01-17,40,M,FALSE,FALSE,usa,omaha,8,1.25,15.25,3,0.38,0,0,9.4,9.55,3,1,292.51,0.1,0.25,1.33,0.67,1325.6,3,108.33,0.15,0.13,1.33,3.33
535441,2023-01-17,46,M,TRUE,TRUE,canada,calgary,8,1.75,18.25,4,0.5,0,0,7.95,8.15,4,1,432.55,0.1,0.25,1.25,0.5,2199.06,4,179.75,,0,1.25,2.5
535447,2023-01-17,51,F,TRUE,FALSE,canada,ottawa,9,1.67,18.33,5,0.56,0,0,7.16,7.34,5,0.6,355.56,0.25,0.22,1.4,1.2,1844.7,5,369.8,,0,1.4,2.2
535459,2023-01-17,27,M,FALSE,FALSE,usa,lincoln,8,2.13,21.25,4,0.5,0,0,5.79,8.97,3,1,217.13,0.1,0.13,1,0,1256.18,3,164,0.1,0.13,1,2.67
535473,2023-01-17,59,F,TRUE,FALSE,usa,chicago,8,0.88,12.88,1,0.13,0,0,252.45,,1,1,4332.96,0.1,0.13,2,1,12066.68,0,,,0,,
535495,2023-01-17,42,F,TRUE,TRUE,usa,corpus christi,8,1.63,16.75,3,0.38,0,0,7.04,6.06,2,1,474.73,0.15,0.13,1,1,2476.7,3,429.33,,0,1,2.67
535497,2023-01-17,34,F,FALSE,TRUE,usa,chicago,8,0.38,6.88,0,0,0,,,,0,0,,0.08,0.25,,,,0,,,0,,
535502,2023-01-17,39,F,FALSE,TRUE,usa,columbus,9,1,12.89,3,0.33,0,0,5.68,5.81,3,0.67,147.31,0.1,0.22,1.33,0.67,941.95,3,296,,0,1.33,1
535553,2023-01-17,39,F,FALSE,FALSE,canada,london,9,1.89,19.89,2,0.22,0,0,8.23,8.43,2,1,354.19,0.1,0.11,1,0.5,2088.08,2,115,,0,1,4
535595,2023-01-17,52,F,TRUE,TRUE,usa,atlanta,8,1.63,15.13,2,0.25,0,0,115.72,6.91,2,1,5779.5,0.05,0.13,3,2,7049.33,1,326,0.1,0.13,1,6
535600,2023-01-17,36,F,FALSE,FALSE,usa,los angeles,8,1.38,14.75,3,0.38,0,0,8.58,6.74,2,1,189.9,0.1,0.13,1,0,1175.2,2,114,,0,2,6
535610,2023-01-17,36,F,TRUE,FALSE,usa,kansas city,8,1.25,13.88,3,0.38,0,0,7.55,9.39,2,1,232.49,,0,1,1,1257.68,3,82.67,0.05,0.25,1,2
535625,2023-01-17,28,F,FALSE,TRUE,canada,hamilton,8,2.63,23.63,5,0.63,0,0,41.81,10.27,5,0.8,180.92,,0,1,0.6,1526.3,4,189.25,,0,1,2.25
535637,2023-01-17,31,F,FALSE,FALSE,canada,calgary,8,1,11.13,3,0.38,0,0,10.84,9.04,1,1,539.85,,0,1,0,3215.91,3,113,0.23,0.25,1,3.67
535644,2023-01-17,47,F,TRUE,FALSE,usa,nashville,10,1.8,19.6,4,0.4,0,0,8.06,8.22,4,0.75,270.91,,0,1,0.25,1538.69,4,186.75,0.1,0.2,1,2.25
535682,2023-01-17,17,F,FALSE,FALSE,usa,los angeles,8,0.25,7.38,0,0,0,,,,0,0,,0.05,0.13,,,,0,,,0,,
535686,2023-01-17,57,F,TRUE,FALSE,canada,windsor,9,4,29.55,4,0.44,0,0.25,141.95,142.07,4,1,268.09,0.1,0.36,1.86,0.86,871.34,4,318.86,0.1,0.27,1.29,10.29
535701,2023-01-17,38,F,FALSE,FALSE,usa,san jose,8,0.75,10,1,0.13,0,0,9.4,9.7,1,1,1629.24,0.25,0.25,2,0,3961.43,1,541,,0,2,1
535702,2023-01-17,41,F,TRUE,TRUE,usa,new york,8,2.75,25.63,5,0.63,0,0,8.14,8.34,5,0.8,392.71,,0,1,0.6,2114.65,5,319.8,0.25,0.13,1,3.8
535706,2023-01-17,54,F,FALSE,TRUE,usa,los angeles,8,1.13,12.5,1,0.13,0,0,8.36,8.54,1,1,311.77,0.25,0.25,1,1,1742.28,1,153,0.05,0.13,1,0
535734,2023-01-17,40,F,FALSE,FALSE,usa,stockton,8,1.13,13.13,2,0.25,0,0,7.19,7.4,2,1,437.6,,0,1,0,2381.49,2,122.5,0.18,0.25,1,1
535737,2023-01-17,21,F,FALSE,FALSE,canada,edmonton,8,0.63,8.63,0,0,0,,,,0,0,,,0,,,,0,,0.05,0.13,,
535746,2023-01-17,42,F,TRUE,FALSE,usa,new orleans,8,1.63,15.38,3,0.38,0,0,10.36,9.97,2,1,500.11,0.15,0.38,1,1,2826.68,3,146,,0,1,4.33
535747,2023-01-17,25,F,FALSE,FALSE,usa,new york,8,0.75,8.88,2,0.25,0,0,8.64,8.83,1,1,98.16,,0,1,0,543.7,2,153.5,0.15,0.13,1.5,8
535791,2023-01-17,41,F,TRUE,FALSE,usa,orlando,8,1,11,2,0.25,0.5,0,5.17,5.33,2,1,559.68,0.1,0.13,2,0.5,1542.44,2,270,,0,2,2.5
535795,2023-01-17,53,F,TRUE,TRUE,usa,dallas,8,2.13,20.75,5,0.63,0,0,5.1,5.29,5,1,346.9,0.15,0.25,1,0.8,2042.3,5,169,0.1,0.13,1,2.2
535878,2023-01-17,51,F,FALSE,FALSE,usa,phoenix,10,1,11.3,4,0.4,0,0,7.74,6.52,3,1,746.85,0.17,0.3,1.33,1,3196.93,4,219.25,0.2,0.1,1.25,7.25
535879,2023-01-17,38,F,TRUE,TRUE,usa,new york,8,1.88,18,5,0.63,0,0,7.62,9.17,4,1,417.81,,0,1,0.5,2238.36,5,295.4,0.1,0.13,1,3.6
535885,2023-01-17,44,F,TRUE,FALSE,usa,new york,8,1.25,13.88,3,0.38,0,0,6.82,7.21,1,1,66.3,0.28,0.25,1,0,342.92,3,143,0.05,0.13,1.33,7
535896,2023-01-17,40,F,TRUE,TRUE,usa,indianapolis,8,1.38,14.25,2,0.25,0,0,7.42,7.63,2,1,401.42,0.13,0.38,1,0.5,2303.5,2,159.5,0.05,0.13,1,0.5
535905,2023-01-17,32,F,FALSE,FALSE,usa,new york,8,2.6,52.1,2,0.25,0,0.5,6.25,6.54,2,1,680.37,0.13,0.5,1,1,3766.41,2,446.2,0.1,0.4,1,4.6
535906,2023-01-17,34,F,FALSE,FALSE,usa,new york,8,1.75,17.75,5,0.63,0,0,11.27,8.84,3,1,309.58,0.08,0.38,1,0.33,1710.07,5,159.8,,0,1,4.8
535912,2023-01-17,40,F,FALSE,FALSE,usa,austin,8,1.25,15.38,5,0.63,0.2,0,6.84,7.03,5,0.8,316.45,0.2,0.13,1,0.2,1980.79,5,189,,0,1,1.6
535942,2023-01-17,43,F,TRUE,TRUE,usa,boston,8,1.25,13.25,2,0.25,0,0,9.43,9.73,2,1,681.26,0.08,0.25,1,0.5,3974.59,2,141.5,0.05,0.13,1,3.5
535983,2023-01-17,50,F,FALSE,TRUE,usa,honolulu,8,1.25,15,1,0.13,1,0,5.05,,1,1,1301.14,0.15,0.25,1,1,6858.53,0,,,0,,
535994,2023-01-17,25,F,FALSE,TRUE,usa,chicago,8,1.25,13.5,1,0.13,0,0,,9.83,0,0,,0.12,0.38,,,,1,155,0.05,0.13,1,11
536000,2023-01-17,30,M,FALSE,FALSE,canada,edmonton,8,2.3,54,4,0.5,0.25,0.25,100.5,6.83,4,1,765.03,,0.2,1.57,0.71,2766.23,4,223,,0.2,1,1.33
536016,2023-01-17,34,F,TRUE,TRUE,usa,oakland,8,1.13,11.88,2,0.25,0,0,7.11,8.62,2,1,724.11,,0,1.5,0,2893.2,1,144,0.13,0.25,2,7
536034,2023-01-17,55,F,TRUE,TRUE,canada,halifax,8,1.5,16.63,2,0.25,0,0,9.78,11.81,1,1,649.73,,0,1,0,3389.66,2,298.5,,0,1,5
536035,2023-01-17,27,M,FALSE,FALSE,usa,new york,8,1.25,13.88,2,0.25,0.5,0,5.67,5.83,2,1,488.34,0.2,0.38,1.5,0.5,1468.31,2,145.5,0.15,0.13,1.5,1
536039,2023-01-17,35,F,FALSE,TRUE,usa,norfolk,8,1.2,53.2,6,0.75,0.33,0.17,129.96,130.66,4,1,526.19,0.1,0.4,1.86,0.71,1427.5,4,231.71,0.07,0.5,1.57,8.43
536050,2023-01-17,29,F,FALSE,FALSE,canada,toronto,8,1.63,17.5,3,0.38,0.33,0,5.13,5.3,3,1,317.66,,0,1,1.33,1633.75,3,233.33,0.05,0.13,1,1.67
536058,2023-01-17,43,F,TRUE,FALSE,usa,philadelphia,8,1.25,12.25,2,0.25,0,0,9.51,8.19,1,1,410.74,0.2,0.25,1,1,2146.95,2,458,0.1,0.13,1,5.5
536066,2023-01-17,41,F,FALSE,FALSE,usa,rochester,9,1.33,16.56,3,0.33,0.67,0,7.48,7.65,3,1,335.01,0.08,0.33,1.33,0.33,1635.92,3,145.67,0.1,0.11,1.33,1.67
536086,2023-01-17,53,F,TRUE,TRUE,usa,miami,8,1.38,14.63,3,0.38,0,0,7.24,7.5,3,1,832.87,0.1,0.25,1.33,0.67,3239.43,3,246.33,,0,1.33,1.33
536099,2023-01-17,34,F,FALSE,TRUE,usa,columbus,8,1.13,12.25,4,0.5,0,0,9.13,14.33,2,1,179.76,0.2,0.13,1.5,0,615.71,4,160.5,,0,1.25,5.25
536135,2023-01-17,67,F,FALSE,FALSE,usa,minneapolis,8,0.5,9.63,0,0,0,,,,0,0,,,0,,,,0,,0.08,0.38,,
536170,2023-01-17,67,F,TRUE,FALSE,canada,calgary,9,0.44,7.33,0,0,0,,,,0,0,,0.1,0.11,,,,0,,,0,,
536212,2023-01-17,26,M,FALSE,FALSE,usa,st. louis,8,2.3,60.5,1,0.13,0,1,110.09,110.24,1,1,375.37,,0.2,2,1,1108.46,1,128,0.1,0.4,1,12
536228,2023-01-17,16,F,FALSE,FALSE,usa,orlando,9,1.56,17.67,1,0.11,0,0,,2.56,0,0,,,0,,,,1,86,0.2,0.22,2,8
536229,2023-01-17,43,M,FALSE,TRUE,usa,sacramento,8,1,12.63,2,0.25,0,0,5.02,7.59,1,1,137.36,0.1,0.25,1,0,764.35,1,104,,0,2,14
536241,2023-01-17,49,F,TRUE,TRUE,usa,philadelphia,8,1.25,13.13,2,0.25,0,0,8.2,8.89,2,1,1292.5,0.1,0.25,2,0.5,3483.11,1,88,,0,3,4
536275,2023-01-17,45,F,TRUE,TRUE,usa,jacksonville,8,1.38,13.75,1,0.13,0,0,6.82,6.95,1,0,78.73,0.1,0.13,1,0,854.94,1,163,0.05,0.25,1,2
536278,2023-01-17,38,F,TRUE,FALSE,usa,tucson,9,1.11,12.89,3,0.33,0,0,7.71,8.63,2,1,1097.89,0.1,0.11,2.5,0.5,2321.65,3,91,,0,2,8
536313,2023-01-17,27,F,TRUE,TRUE,usa,houston,8,0.5,8.13,2,0.25,0,0,7.32,8.17,1,1,246.2,0.1,0.13,1,0,1358.78,2,397.5,0.05,0.13,1,5
536343,2023-01-17,38,M,FALSE,FALSE,usa,lubbock,8,0.88,10.5,2,0.25,0,0,2.64,3.03,2,1,722.21,0.15,0.13,2.5,0.5,1158.29,1,137,,0,4,2
536387,2023-01-17,51,F,FALSE,FALSE,usa,chicago,9,1.33,14.44,4,0.44,0,0,79.7,9.17,3,1,1010.9,0.19,0.44,1,0.67,5691.3,3,191.33,0.23,0.22,1,3
536431,2023-01-17,43,F,TRUE,FALSE,usa,baltimore,8,1.5,15.25,5,0.63,0,0,11.51,10.01,4,1,117.91,0.08,0.38,1,0.75,644.72,5,173.6,0.1,0.13,1.2,5.8
536467,2023-01-17,34,F,TRUE,FALSE,usa,chicago,8,1,13.38,2,0.25,0,0,7.27,7.44,2,1,291.64,,0,1,0.5,1612.03,2,208.5,0.05,0.13,1,3.5
536469,2023-01-17,32,F,FALSE,FALSE,usa,cleveland,8,1,12,1,0.13,0,0,7.89,8,1,1,90.78,,0,1,1,499.24,1,232,,0,1,4
536474,2023-01-17,37,F,FALSE,FALSE,usa,reno,9,2.77,83.23,3,0.33,0,0.67,83.02,7.66,3,1,1141.36,,0.31,1,0.44,6591.43,3,251.6,,0.31,1,1.4
536488,2023-01-17,17,F,FALSE,FALSE,usa,new york,8,0.63,9,0,0,0,,,,0,0,,0.1,0.13,,,,0,,,0,,
536489,2023-01-17,46,F,TRUE,FALSE,usa,oklahoma city,8,3,26.75,6,0.75,0,0,79.09,83.44,5,1,357.59,0.08,0.25,1.2,0.8,1586.02,5,119.2,0.1,0.13,1,5.6
536490,2023-01-17,31,F,FALSE,FALSE,usa,boston,8,2.75,25.25,3,0.38,0,0,9.28,9.47,3,1,329.66,0.2,0.25,1,0.67,1984.5,3,281.67,0.1,0.13,1,2
536532,2023-01-17,47,F,TRUE,TRUE,usa,kansas city,8,0.88,11.88,3,0.38,0,0,7.16,13.57,2,1,341.87,,0,1,1,1774.9,3,153,,0,1,6
536566,2023-01-17,51,F,FALSE,FALSE,usa,phoenix,8,1,11.38,2,0.25,0,0,5.83,6.04,2,1,431.7,0.2,0.13,1,0.5,2486.38,2,92.5,0.05,0.13,1,2.5
536574,2023-01-17,51,F,TRUE,TRUE,canada,calgary,8,1.5,16.63,4,0.5,0,0,7.74,6.1,3,0.67,399.33,0.1,0.25,1,0.67,2340.18,4,164.5,0.15,0.25,1,4.5
536594,2023-01-17,68,F,FALSE,FALSE,usa,mobile,9,1.89,19.89,2,0.22,0,0,,14.07,0,0,,0.15,0.11,,,,2,167.5,0.1,0.11,1.5,7
536604,2023-01-17,51,F,FALSE,FALSE,usa,cleveland,8,1.38,14.13,2,0.25,0.5,0,7.45,8.28,2,1,349.45,0.28,0.25,1,0.5,1961.79,1,238,0.05,0.13,1,1
536622,2023-01-17,48,F,FALSE,FALSE,usa,chicago,8,1.75,15.88,4,0.5,0,0,7.75,7.93,4,1,276.98,,0,1,0.5,1688.24,3,128.67,,0,1,2.33
536641,2023-01-17,48,F,FALSE,FALSE,usa,washington,8,2.13,21.13,5,0.63,0,0,6.95,7.13,5,1,366.9,0.1,0.13,1,0.4,1975.41,5,225.2,,0,1,1.2
536651,2023-01-17,36,F,FALSE,FALSE,usa,long beach,8,1,12.5,3,0.38,0.33,0,6.17,6.45,3,1,943.58,0.13,0.38,1.33,1,3548.83,3,322.33,0.1,0.25,1.33,0.67
536652,2023-01-17,26,F,FALSE,FALSE,usa,oakland,8,1.88,18.38,4,0.5,0.25,0,5.96,7.21,3,1,146.69,,0,1,0,772.89,4,139.25,,0,1,4
536656,2023-01-17,40,F,FALSE,TRUE,usa,houston,9,1.56,16.78,3,0.33,0,0,9.49,9.66,3,0.67,440.49,0.18,0.44,1.33,0.33,1710.27,3,231,,0,1.33,1.33
536658,2023-01-17,54,F,TRUE,FALSE,usa,new york,8,1.13,13.13,2,0.25,0,0,7.14,6.84,2,1,456.58,0.2,0.13,1,0.5,2416.36,1,354,0.05,0.13,1,2
536659,2023-01-17,47,F,FALSE,FALSE,usa,indianapolis,8,2.88,28,6,0.75,0.17,0,7.78,7.89,6,1,167.79,,0,1.5,0.67,626.51,6,133,0.1,0.13,1.5,4.5
536672,2023-01-17,33,F,FALSE,TRUE,usa,boston,8,1.5,15.63,5,0.63,0,0,34.76,8.68,5,1,1002.68,0.23,0.25,1.2,0,5191.55,4,166.5,,0,1.25,2.5
536675,2023-01-17,28,F,FALSE,FALSE,usa,minneapolis,8,1.25,13,3,0.38,0,0,9.09,9.81,3,1,276.24,0.15,0.13,1,0.67,1611.03,2,182,0.05,0.13,1,1
536691,2023-01-17,39,M,FALSE,FALSE,usa,new york,8,1.5,16.25,5,0.63,0,0,8.42,8.86,5,1,740.21,0.1,0.25,1.4,0.6,2796.79,2,162,0.18,0.25,1,5
536695,2023-01-17,40,F,TRUE,FALSE,canada,toronto,8,1.88,19.38,6,0.75,0,0,6.42,6.17,6,0.83,321.77,,0,1,0.5,1862.06,5,170.8,0.15,0.13,1,2.4
536763,2023-01-17,39,F,TRUE,FALSE,usa,new york,8,1.75,16.88,2,0.25,0,0,7.05,7.85,2,1,432.79,,0,1,0.5,2411.35,1,111,0.15,0.13,1,2
536764,2023-01-17,53,F,TRUE,FALSE,canada,montreal,8,1.75,17.63,5,0.63,0,0,7.52,7.97,5,0.8,147.42,0.15,0.13,1,0.8,783.94,4,219.25,,0,1,2.5
536782,2023-01-17,45,F,TRUE,TRUE,canada,windsor,8,2,18.75,4,0.5,0.25,0,8.15,8.31,4,1,251.25,0.15,0.13,1,0.5,1491.92,4,179,,0,1,2.5
536791,2023-01-17,39,F,FALSE,FALSE,usa,honolulu,8,1.5,17.13,3,0.38,0,0,7.76,8.09,3,1,838.85,0.15,0.38,1,0.33,4387.61,3,156,,0,1,1.67
536810,2023-01-17,40,F,FALSE,FALSE,usa,jacksonville,9,1.33,15.22,4,0.44,0,0,8.46,8.61,4,1,282.23,0.18,0.22,1.25,0.75,1238.51,4,248.75,0.05,0.11,1.25,4
536843,2023-01-17,45,F,TRUE,FALSE,canada,vancouver,8,2.25,21.88,4,0.5,0.5,0,6.02,5.42,3,1,378.35,0.1,0.13,1,0.67,2322.04,4,201,,0,1.5,2
536876,2023-01-17,29,F,FALSE,FALSE,usa,minneapolis,8,0.63,9.25,1,0.13,0,0,5.7,5.84,1,1,190.69,,0,1,1,1005.1,1,224,0.15,0.13,1,1
536893,2023-01-17,65,F,TRUE,FALSE,usa,dallas,8,1.63,16.75,2,0.25,0,0,9.61,13.71,1,1,69.52,0.1,0.25,1,0,395.14,2,164,,0,1,4
536951,2023-01-17,41,F,FALSE,FALSE,canada,quebec,8,2.5,23.38,5,0.63,0.2,0,7.16,7.34,5,0.8,299.36,0.1,0.13,1,0.6,1736.55,5,102.2,,0,1,2.2
536964,2023-01-17,34,F,FALSE,TRUE,usa,jacksonville,8,1.13,13.38,1,0.13,0,0,10.35,10.59,1,1,538.01,0.1,0.13,1,0,2828.64,1,81,,0,1,1
536995,2023-01-17,31,F,FALSE,FALSE,canada,london,8,1.38,14.5,2,0.25,0,0,115.34,115.79,2,0.5,622.8,,0,1,0.5,7107.21,2,151.5,,0,1,6
537038,2023-01-17,50,F,TRUE,TRUE,usa,san jose,9,0.67,8.78,1,0.11,0,0,6.81,6.99,1,1,361.08,0.18,0.22,1,0,1926.24,1,52,,0,1,1
537066,2023-01-17,38,F,FALSE,FALSE,usa,chicago,8,1.75,17.75,6,0.75,0.17,0,8.15,8.16,5,1,333.04,0.15,0.13,1,0.2,1977.92,4,145,0.2,0.13,1,3
537098,2023-01-17,44,M,TRUE,FALSE,usa,denver,8,0.88,12.13,1,0.13,1,0,13.86,14.08,1,1,964.33,0.15,0.38,2,1,2571.85,1,127,0.1,0.13,2,1
537121,2023-01-17,54,F,TRUE,FALSE,usa,san diego,8,0.88,11.13,1,0.13,0,0,8.44,,1,1,586.88,,0,1,1,3391.36,0,,0.08,0.25,,
537123,2023-01-17,44,F,FALSE,FALSE,usa,detroit,8,2,20.13,3,0.38,0,0,7.55,7.72,3,1,274.71,0.18,0.25,1,1,1666.77,3,296.67,0.08,0.25,1,9.33
537177,2023-01-17,56,M,TRUE,TRUE,canada,edmonton,9,6.73,29,2,0.22,0,0.5,4.87,4.57,2,1,450.8,0.05,0.27,1,0.8,2392.26,1,100,,0.18,1,1
537181,2023-01-17,43,F,FALSE,TRUE,usa,los angeles,8,2,20.75,5,0.63,0,0,7.68,7.57,4,1,710.57,0.13,0.25,1.25,0.75,2914.66,5,214.4,0.05,0.13,1.2,3.4
537212,2023-01-18,21,F,FALSE,TRUE,usa,san antonio,8,1.25,14.13,2,0.25,0,0,4.46,6.75,1,0,212.03,0.05,0.13,1,0,2371.22,2,88.5,0.1,0.25,1,3.5
537227,2023-01-18,30,F,FALSE,TRUE,usa,montgomery,8,0.75,10.25,1,0.13,0,0,7.49,7.62,1,0,85.23,0.33,0.25,1,0,893.11,1,131,,0,1,1
